Location,Time,Air Temperature - average (ºC),Wind Speed - average (m/s),Wind Direction - average (º),Rainfall - (mm)
Curyo,2014-09-20T19:14:40Z,19.5,2.26,12.320791,0
Curyo,2014-09-20T19:14:50Z,19.8,3,15.809261,0
Curyo,2014-09-20T19:15:00Z,19.8,3.1599999999999997,9.946555,0
Curyo,2014-09-20T19:15:10Z,19.9,2.34,15.219465,0
Curyo,2014-09-20T19:15:20Z,20,2.81,21.779356,0
Curyo,2014-09-20T19:15:30Z,20.3,2.25,37.132283,0
Curyo,2014-09-20T19:15:40Z,20.4,2.4699999999999998,12.643221,0
Curyo,2014-09-20T19:15:50Z,20.2,2.48,33.624399,0
Curyo,2014-09-20T19:16:00Z,20,1.39,48.881376,0
Curyo,2014-09-20T19:16:10Z,20.2,2.27,5.594797,0
Curyo,2014-09-20T19:16:20Z,20.5,1.67,39.623295,0
Curyo,2014-09-20T19:16:30Z,20.4,1.9100000000000001,34.330217,0
Curyo,2014-09-20T19:16:40Z,20.4,1.6199999999999999,1.735705,0
Curyo,2014-09-20T19:16:50Z,19.8,1.75,1.13218,0
Curyo,2014-09-20T19:17:00Z,19.5,1.29,349.815967,0
Curyo,2014-09-20T19:17:10Z,19.2,1.04,347.275644,0
Curyo,2014-09-20T19:17:20Z,19.5,1.0799999999999998,347.520027,0
Curyo,2014-09-20T19:17:30Z,19.2,1.01,349.705218,0
Curyo,2014-09-20T19:17:40Z,18,0.84,349.574191,0
Curyo,2014-09-20T19:17:50Z,17,1.0599999999999998,349.594546,0
Curyo,2014-09-20T19:18:00Z,16.4,0.99,349.705218,0
Curyo,2014-09-20T19:18:10Z,15.1,1.4,349.594546,0
Curyo,2014-09-20T19:18:20Z,14,1.21,349.594546,0
Curyo,2014-09-20T19:18:30Z,13.6,1.33,349.705218,0
Curyo,2014-09-20T19:18:40Z,14.2,1.0499999999999998,349.705218,0
Curyo,2014-09-20T19:18:50Z,15,1.22,349.705218,0
Curyo,2014-09-20T19:19:00Z,14.2,0.86,349.815967,0
Curyo,2014-09-20T19:19:10Z,14.2,0.19,349.815967,0
Curyo,2014-09-20T19:19:20Z,13.1,0.06999999999999999,349.926793,0
Curyo,2014-09-20T19:19:30Z,13.1,0.009999999999999998,349.926793,0
Curyo,2014-09-20T19:19:40Z,12.9,0.11,349.926793,0
Curyo,2014-09-20T19:19:50Z,12.6,0.27999999999999997,350.037695,0
Curyo,2014-09-20T19:20:00Z,12.3,0.03,350.278757,0
Curyo,2014-09-20T19:20:10Z,12.1,0.24,32.221267,0
Curyo,2014-09-20T19:20:20Z,11.8,0.6599999999999999,41.945806,0
Curyo,2014-09-20T19:20:30Z,11.6,0.19999999999999998,75.141386,0
Curyo,2014-09-20T19:20:40Z,11.4,0.52,76.183174,0
Curyo,2014-09-20T19:20:50Z,11.1,0.22,68.679529,0
Curyo,2014-09-20T19:21:00Z,10.8,0.49,73.300756,0
Curyo,2014-09-20T19:21:10Z,11,0.52,76.979233,0
Curyo,2014-09-20T19:21:20Z,10.9,0.35,76.319796,0
Curyo,2014-09-20T19:21:30Z,11.1,0.26999999999999996,76.869652,0
Curyo,2014-09-20T19:21:40Z,11.1,0.48,83.461038,0
Curyo,2014-09-20T19:21:50Z,11.1,0.38999999999999996,83.572827,0
Curyo,2014-09-20T19:22:00Z,11.2,0.13,83.572827,0
Curyo,2014-09-20T19:22:10Z,11,0.74,83.572827,0
Curyo,2014-09-20T19:22:20Z,11.4,1.04,83.572827,0
Curyo,2014-09-20T19:22:30Z,10.7,0.9,81.805737,0
Curyo,2014-09-20T19:22:40Z,11.1,1.01,67.425862,0
Curyo,2014-09-20T19:22:50Z,11.5,0.51,63.545239,0
Curyo,2014-09-20T19:23:00Z,11.5,0.84,77.624869,0
Curyo,2014-09-20T19:23:10Z,11.4,1.02,87.836774,0
Curyo,2014-09-20T19:23:20Z,11.3,1.16,87.402564,0
Curyo,2014-09-20T19:23:30Z,11.3,1.1199999999999999,96.215636,0
Curyo,2014-09-20T19:23:40Z,11.4,1.33,98.497276,0
Curyo,2014-09-20T19:23:50Z,11.4,0.96,81.17962,0
Curyo,2015-09-20T19:00:00Z,11.3,1.45,89.205852,0
Curyo,2015-09-20T19:00:10Z,11.2,1.31,85.074855,0
Curyo,2015-09-20T19:00:20Z,11.2,0.7699999999999999,75.936077,0
Curyo,2015-09-20T19:00:30Z,10.9,0.31999999999999995,67.557247,0
Curyo,2015-09-20T19:00:40Z,10.9,0.85,91.380354,0
Curyo,2015-09-20T19:00:50Z,10.9,0.11,106.656149,0
Curyo,2015-09-20T19:01:00Z,10.9,0.57,114.696275,0
Curyo,2015-09-20T19:01:10Z,11.1,0.039999999999999994,117.570137,0
Curyo,2015-09-20T19:01:20Z,11.4,0,117.570137,0
Curyo,2015-09-20T19:01:30Z,11.5,0.13999999999999999,117.873866,0
Curyo,2015-09-20T19:01:40Z,11.9,1.0599999999999998,115.758831,0
Curyo,2015-09-20T19:01:50Z,11.6,0.06,115.308766,0
Curyo,2015-09-20T19:02:00Z,11.6,0.039999999999999994,115.308766,0
Curyo,2015-09-20T19:02:10Z,11.6,0.06999999999999999,115.308766,0
Curyo,2015-09-20T19:02:20Z,11.6,0.009999999999999998,115.308766,0
Curyo,2015-09-20T19:02:30Z,11.6,0.03,115.308766,0
Curyo,2015-09-20T19:02:40Z,11.4,0.49,115.308766,0
Curyo,2015-09-20T19:02:50Z,10.9,0.21,115.308766,0
Curyo,2015-09-20T19:03:00Z,10.6,0.45,115.308766,0
Curyo,2015-09-20T19:03:10Z,10.4,1.0899999999999999,113.004571,0
Curyo,2015-09-20T19:03:20Z,10.5,1.18,21.220115,0
Curyo,2015-09-20T19:03:30Z,10.6,1.57,22.94272,0
Curyo,2015-09-20T19:03:40Z,10.5,1.45,5.910447,0
Curyo,2015-09-20T19:03:50Z,10.3,1.17,0.337692,0
Curyo,2015-09-20T19:04:00Z,10.2,0.57,0.337692,0
Curyo,2015-09-20T19:04:10Z,10.2,1.0499999999999998,12.611885,0
Curyo,2015-09-20T19:04:20Z,10.5,0.37,95.112255,0
Curyo,2015-09-20T19:04:30Z,10.2,0.5,100.09294,0
Curyo,2015-09-20T19:04:40Z,9.8,1.3199999999999998,38.095457,0
Curyo,2015-09-20T19:04:50Z,9.7,0.9,39.187518,0
Curyo,2015-09-20T19:05:00Z,10.1,1.24,80.856982,0
Curyo,2015-09-20T19:05:10Z,10.4,1.42,90.914825,0
Curyo,2015-09-20T19:05:20Z,10.6,1.39,92.798381,0
Curyo,2015-09-20T19:05:30Z,10.7,1.17,97.647284,0
Curyo,2015-09-20T19:05:40Z,10.9,1.0999999999999999,103.350592,0
Curyo,2015-09-20T19:05:50Z,10.9,1.0999999999999999,90.232908,0
Curyo,2015-09-20T19:06:00Z,11.1,1.37,92.843889,0
Curyo,2015-09-20T19:06:10Z,11.1,1.27,96.947172,0
Curyo,2015-09-20T19:06:20Z,11.2,1,85.558759,0
Curyo,2015-09-20T19:06:30Z,11.2,0.72,109.126981,0
Curyo,2015-09-20T19:06:40Z,11.2,0.59,109.646018,0
Curyo,2015-09-20T19:06:50Z,10.8,1.2,70.730706,0
Curyo,2015-09-20T19:07:00Z,10.5,0.9199999999999999,148.74032,0
Curyo,2015-09-20T19:07:10Z,10.5,0.94,208.039063,0
Curyo,2015-09-20T19:07:20Z,10.6,0.85,219.579405,0
Curyo,2015-09-20T19:07:30Z,10.7,1.0599999999999998,0.337692,0
Curyo,2015-09-20T19:07:40Z,11.1,1.22,0.67669,0
Curyo,2015-09-20T19:07:50Z,11.6,0.85,0.337692,0
Curyo,2015-09-20T19:08:00Z,12.1,0.95,10.900318,0
Curyo,2015-09-20T19:08:10Z,12.7,1.5399999999999998,32.735226,0
Curyo,2015-09-20T19:08:20Z,12.8,1.6199999999999999,71.063669,0
Curyo,2015-09-20T19:08:30Z,12.8,1.45,82.858921,0
Curyo,2015-09-20T19:08:40Z,13.3,1.9100000000000001,99.327054,0
Curyo,2015-09-20T19:08:50Z,13.8,1.83,96.897428,0
Curyo,2015-09-20T19:09:00Z,14.4,2.06,90.463923,0
Curyo,2015-09-20T19:09:10Z,14.6,1.69,80.282508000000007,0
Curyo,2015-09-20T19:09:20Z,15.2,1.23,72.415733,0
Curyo,2015-09-20T19:09:30Z,16.5,1.42,58.431029,0
Curyo,2015-09-20T19:09:40Z,17.3,1.2599999999999998,54.462322,0
Curyo,2015-09-20T19:09:50Z,18.5,2.09,39.146147,0
Curyo,2015-09-20T19:10:00Z,19,4.04,27.867004,0
Curyo,2015-09-20T19:10:10Z,18.3,3.76,31.783068,0
Curyo,2015-09-20T19:10:20Z,18.4,2.62,34.878207,0
Curyo,2015-09-20T19:10:30Z,18.5,1.9,46.152346,0
Curyo,2015-09-20T19:10:40Z,18.7,2.07,44.103553,0
Curyo,2015-09-20T19:10:50Z,18.5,1.71,22.454145,0
Curyo,2015-09-20T19:11:00Z,18.7,0.98,41.652705,0
Curyo,2015-09-20T19:11:10Z,19.5,1.47,24.659425,0
Curyo,2015-09-20T19:11:20Z,19.8,2.1399999999999997,351.505624,0
Curyo,2015-09-20T19:11:30Z,19.8,2,343.479108,0
Curyo,2015-09-20T19:11:40Z,19.9,2,334.123153,0
Curyo,2015-09-20T19:11:50Z,20.3,2.11,339.976012,0
Curyo,2015-09-20T19:12:00Z,20.5,2.74,335.533855,0
Curyo,2015-09-20T19:12:10Z,19.6,2.05,342.716011,0
Curyo,2015-09-20T19:12:20Z,19.2,2.13,335.536603,0
Curyo,2015-09-20T19:12:30Z,19.2,1.38,350.873829,0
Curyo,2015-09-20T19:12:40Z,19.5,1.46,333.225075,0
Curyo,2015-09-20T19:12:50Z,19.7,1.22,311.56013,0
Curyo,2015-09-20T19:13:00Z,19.8,1.3599999999999999,298.226749,0
Curyo,2015-09-20T19:13:10Z,20,1.1099999999999999,290.331467,0
Curyo,2015-09-20T19:13:20Z,19.9,1.38,312.510447,0
Curyo,2015-09-20T19:13:30Z,20.4,0.99,330.846211,0
Curyo,2015-09-20T19:13:40Z,20.4,1.55,312.322651,0
Curyo,2015-09-20T19:13:50Z,20.7,1.38,277.483937,0
Curyo,2015-09-20T19:14:00Z,20.9,1.77,259.728183,0
Curyo,2015-09-20T19:14:10Z,20.8,2.15,262.316974,0
Curyo,2015-09-20T19:14:20Z,20.3,1.8900000000000001,271.486383,0
Curyo,2015-09-20T19:14:30Z,20,1.79,264.672349,0
Curyo,2015-09-20T19:14:40Z,20,1.39,261.227955,0
Curyo,2015-09-20T19:14:50Z,20,1.02,240.171618,0
Curyo,2015-09-20T19:15:00Z,20,1.0499999999999998,191.917676,0
Curyo,2015-09-20T19:15:10Z,19.8,0.6499999999999999,115.067463,0
Curyo,2015-09-20T19:15:20Z,19.6,0.75,107.676109,0
Curyo,2015-09-20T19:15:30Z,19.8,0.5599999999999999,227.29694,0
Curyo,2015-09-20T19:15:40Z,20.1,0.61,186.111172,0
Curyo,2015-09-20T19:15:50Z,20.4,0.25,172.80545,0
Curyo,2015-09-20T19:16:00Z,19.9,1.29,58.19812,0
Curyo,2015-09-20T19:16:10Z,19.7,1.49,63.179451,0
Curyo,2015-09-20T19:16:20Z,19.7,0.27999999999999997,71.565051,0
Curyo,2015-09-20T19:16:30Z,19.8,0.47,68.954372,0
Curyo,2015-09-20T19:16:40Z,19.2,0.76,52.447417,0
Curyo,2015-09-20T19:16:50Z,18.6,1.23,32.031787,0
Curyo,2015-09-20T19:17:00Z,19,1.8399999999999999,32.957425,0
Curyo,2015-09-20T19:17:10Z,18.8,1.8399999999999999,20.596719,0
Curyo,2015-09-20T19:17:20Z,18.2,0.82,359.886092,0
Curyo,2015-09-20T19:17:30Z,17.7,1.69,0.805309,0
Curyo,2015-09-20T19:17:40Z,17.3,1.71,351.027373,0
Curyo,2015-09-20T19:17:50Z,17.8,2.74,339.727314,0
Curyo,2015-09-20T19:18:00Z,17.8,2.62,347.185106,0
Curyo,2015-09-20T19:18:10Z,17.6,2.88,341.037182,0
Curyo,2015-09-20T19:18:20Z,17.1,1.73,329.599922,0
Curyo,2015-09-20T19:18:30Z,16.2,0.9199999999999999,325.063214,0
Curyo,2015-09-20T19:18:40Z,16,1.5399999999999998,313.044319,0
Curyo,2015-09-20T19:18:50Z,16.1,1.51,312.40529,0
Curyo,2015-09-20T19:19:00Z,16.1,1.73,328.322378,0
Curyo,2015-09-20T19:19:10Z,15.9,1.49,320.299229,0
Curyo,2015-09-20T19:19:20Z,15.3,1.31,312.988913,0
Curyo,2015-09-20T19:19:30Z,15.3,1.83,327.889632,0
Curyo,2015-09-20T19:19:40Z,15.3,1.9300000000000002,354.640632,0
Curyo,2015-09-20T19:19:50Z,15.1,1.85,343.881696,0
Curyo,2015-09-20T19:20:00Z,15.1,2.13,346.87709,0
Curyo,2015-09-20T19:20:10Z,14,1.88,2.484649,0
Curyo,2015-09-20T19:20:20Z,13.4,1.75,355.817831,0
Curyo,2015-09-20T19:20:30Z,12.9,1.46,353.409391,0
Curyo,2015-09-20T19:20:40Z,12.6,0.6699999999999999,346.70143,0
Curyo,2015-09-20T19:20:50Z,12.5,0.74,346.346452,0
Curyo,2015-09-20T19:21:00Z,12.4,1.0499999999999998,333.334076,0
Curyo,2015-09-20T19:21:10Z,12.1,0.7999999999999999,330.868929,0
Curyo,2015-09-20T19:21:20Z,11.6,1.29,288.770008,0
Curyo,2015-09-20T19:21:30Z,11.8,1.52,223.816371,0
Curyo,2015-09-20T19:21:40Z,12.1,0.6799999999999999,282.211508,0
Curyo,2015-09-20T19:21:50Z,13,2,264.928595,0
Curyo,2015-09-20T19:22:00Z,13.7,2.25,271.250305,0
Curyo,2015-09-20T19:22:10Z,13.8,2.44,270.830315,0
Curyo,2015-09-20T19:22:20Z,13.8,2.7,275.580831,0
Curyo,2015-09-20T19:22:30Z,13.5,2.42,275.108496,0
Curyo,2015-09-20T19:22:40Z,13.3,1.75,274.201385,0
Curyo,2015-09-20T19:22:50Z,13,1.66,284.641885,0
Curyo,2015-09-20T19:23:00Z,12.9,1.6300000000000001,285.869883,0
Curyo,2015-09-20T19:23:10Z,13.2,2.7199999999999998,283.368194,0
Curyo,2015-09-20T19:23:20Z,13.2,2.48,282.579885,0
Curyo,2015-09-20T19:23:30Z,13.1,3.8,270.347946,0
Curyo,2015-09-20T19:23:40Z,12.6,4.989999999999999,270,0
Curyo,2015-09-20T19:23:50Z,11.9,5.67,261.804826,0
Curyo,2016-09-20T19:00:00Z,11.3,4.7,260.499759,0
Curyo,2016-09-20T19:00:10Z,10.3,4.239999999999999,257.272033,0
Curyo,2016-09-20T19:00:20Z,9.9,3.03,257.657418,0
Curyo,2016-09-20T19:00:30Z,9.8,2.5599999999999996,259.76676,0
Curyo,2016-09-20T19:00:40Z,9.5,3.0799999999999996,257.905243,0
Curyo,2016-09-20T19:00:50Z,9.4,3.1199999999999997,255.853307,0
Curyo,2016-09-20T19:01:00Z,9.4,3.46,250.688143,0
Curyo,2016-09-20T19:01:10Z,9.3,3.17,263.949242,0
Curyo,2016-09-20T19:01:20Z,9,2.86,265.53996,0
Curyo,2016-09-20T19:01:30Z,8.7,3.42,258.287528,0
Curyo,2016-09-20T19:01:40Z,8.6,3.5,259.54182,0
Curyo,2016-09-20T19:01:50Z,8.6,3.5,254.384157,0
Curyo,2016-09-20T19:02:00Z,8.6,2.82,262.618182,0
Curyo,2016-09-20T19:02:10Z,8.4,2.79,264.369317,0
Curyo,2016-09-20T19:02:20Z,8.4,2.32,264.9609,0
Curyo,2016-09-20T19:02:30Z,8.4,2.79,249.135339,0
Curyo,2016-09-20T19:02:40Z,8.4,2.06,258.287528,0
Curyo,2016-09-20T19:02:50Z,8.5,1.33,251.843377,0.2
Curyo,2016-09-20T19:03:00Z,8.6,1.8,256.101685,0
Curyo,2016-09-20T19:03:10Z,8.6,2.55,245.955777,0
Curyo,2016-09-20T19:03:20Z,8.5,2.75,236.692111,0
Curyo,2016-09-20T19:03:30Z,8.6,2.6399999999999997,239.586769,0
Curyo,2016-09-20T19:03:40Z,8.5,3.0799999999999996,243.946505,0
Curyo,2016-09-20T19:03:50Z,8.5,2.93,254.543491,0
Curyo,2016-09-20T19:04:00Z,8.5,2.35,257.584902,0
Curyo,2016-09-20T19:04:10Z,8.5,1.6300000000000001,275.247139,0
Curyo,2016-09-20T19:04:20Z,8.5,2.07,271.597476,0
Curyo,2016-09-20T19:04:30Z,8.5,2.5199999999999996,267.695578,0.2
Curyo,2016-09-20T19:04:40Z,8.5,2.5700000000000003,264.980913,0
Curyo,2016-09-20T19:04:50Z,8.4,2.11,255.908744,0
Curyo,2016-09-20T19:05:00Z,8.3,2.28,257.667831,0
Curyo,2016-09-20T19:05:10Z,8.3,2.3,263.071731,0
Curyo,2016-09-20T19:05:20Z,8.2,2.5,261.918032,0
Curyo,2016-09-20T19:05:30Z,8.1,2.46,262.57841,0
Curyo,2016-09-20T19:05:40Z,8.1,2.21,267.950529,0
Curyo,2016-09-20T19:05:50Z,7.8,2.15,264.199017,0
Curyo,2016-09-20T19:06:00Z,7.5,1.94,272.970769,0
Curyo,2016-09-20T19:06:10Z,7.2,1.88,266.807527,0
Curyo,2016-09-20T19:06:20Z,7.1,1.9699999999999998,250.848891,0
Curyo,2016-09-20T19:06:30Z,7.1,2.5700000000000003,242.273024,0
Curyo,2016-09-20T19:06:40Z,7,2.5,244.859417,0
Curyo,2016-09-20T19:06:50Z,6.8,1.5399999999999998,251.565051,0
Curyo,2016-09-20T19:07:00Z,6.4,0.49,251.777519,0
Curyo,2016-09-20T19:07:10Z,6.4,0.15,251.281411,0
Curyo,2016-09-20T19:07:20Z,6.3,0,251.281411,0
Curyo,2016-09-20T19:07:30Z,6.3,0,251.281411,0
Curyo,2016-09-20T19:07:40Z,6.1,0.6499999999999999,256.534792,0
Curyo,2016-09-20T19:07:50Z,6.5,0.7699999999999999,260.759038,0
Curyo,2016-09-20T19:08:00Z,6.9,1.0799999999999998,258.070678,0
Curyo,2016-09-20T19:08:10Z,7.8,1.6300000000000001,248.897027,0
Curyo,2016-09-20T19:08:20Z,8.5,2.02,235.167343,0
Curyo,2016-09-20T19:08:30Z,9,2.4699999999999998,231.643719,0
Curyo,2016-09-20T19:08:40Z,9.6,2.25,226.974934,0
Curyo,2016-09-20T19:08:50Z,9.9,3.14,237.970215,0
Curyo,2016-09-20T19:09:00Z,10,3.8499999999999996,233.913349,0
Curyo,2016-09-20T19:09:10Z,10.3,4.6499999999999995,236.405852,0
Curyo,2016-09-20T19:09:20Z,10.6,4.38,234.904183,0
Curyo,2016-09-20T19:09:30Z,10.6,4.1,228.047402,0
Curyo,2016-09-20T19:09:40Z,10.6,4.029999999999999,233.433005,0
Curyo,2016-09-20T19:09:50Z,11.2,4.13,236.021372,0
Curyo,2016-09-20T19:10:00Z,11.3,3.83,246.906264,0
Curyo,2016-09-20T19:10:10Z,11,4,243.279254,0
Curyo,2016-09-20T19:10:20Z,11.6,3.9299999999999997,229.125929,0
Curyo,2016-09-20T19:10:30Z,11.7,4.16,228.170578,0
Curyo,2016-09-20T19:10:40Z,12.5,3.75,217.803351,0
Curyo,2016-09-20T19:10:50Z,12.1,4.57,220.222694,0
Curyo,2016-09-20T19:11:00Z,12,4.319999999999999,229.184916,0
Curyo,2016-09-20T19:11:10Z,12.3,4.97,233.268553,0
Curyo,2016-09-20T19:11:20Z,11.9,5.02,239.983847,0
Curyo,2016-09-20T19:11:30Z,11.8,4.51,240.182408,0
Curyo,2016-09-20T19:11:40Z,12.4,4.25,234.313923,0
Curyo,2016-09-20T19:11:50Z,11.7,3.58,239.668883,0
Curyo,2016-09-20T19:12:00Z,11.9,3.91,251.528014,0
Curyo,2016-09-20T19:12:10Z,11.9,3.99,244.223373,0
Curyo,2016-09-20T19:12:20Z,12.1,4.04,233.838268,0
Curyo,2016-09-20T19:12:30Z,11.8,4.239999999999999,238.977358,0
Curyo,2016-09-20T19:12:40Z,12.4,3.62,218.118276,0
Curyo,2016-09-20T19:12:50Z,12.3,3.67,229.464487,0
Curyo,2016-09-20T19:13:00Z,12.3,4.21,222.610627,0
Curyo,2016-09-20T19:13:10Z,12.3,3.9399999999999995,249.104207,0
Curyo,2016-09-20T19:13:20Z,12.5,4.1,255.320953,0
Curyo,2016-09-20T19:13:30Z,12.5,4.199999999999999,243.900338,0
Curyo,2016-09-20T19:13:40Z,12.8,4.22,243.898247,0
Curyo,2016-09-20T19:13:50Z,13.5,3.11,228.22691,0
Curyo,2016-09-20T19:14:00Z,12.4,3.18,233.911683,0
Curyo,2016-09-20T19:14:10Z,13.2,3.8600000000000003,244.454148,0
Curyo,2016-09-20T19:14:20Z,12.9,4.930000000000001,242.97331,0
Curyo,2016-09-20T19:14:30Z,12.3,4.76,234.688787,0
Curyo,2016-09-20T19:14:40Z,12.5,4.069999999999999,229.653352,0
Curyo,2016-09-20T19:14:50Z,12.7,4.68,230.743194,0
Curyo,2016-09-20T19:15:00Z,12.6,4.79,240.098612,0
Curyo,2016-09-20T19:15:10Z,12.9,4.74,231.575677,0
Curyo,2016-09-20T19:15:20Z,12.3,5.08,228.911572,0
Curyo,2016-09-20T19:15:30Z,12.2,5.7,230.621562,0
Curyo,2016-09-20T19:15:40Z,12.4,4.98,224.836298,0
Curyo,2016-09-20T19:15:50Z,12.5,5.1,229.72923,0
Curyo,2016-09-20T19:16:00Z,11.3,4.34,240.934316,0
Curyo,2016-09-20T19:16:10Z,11,3.52,230.694431,0
Curyo,2016-09-20T19:16:20Z,10.8,3.5,240.878799,0
Curyo,2016-09-20T19:16:30Z,10.3,3.52,245.584452,0
Curyo,2016-09-20T19:16:40Z,9.9,3.9799999999999995,253.081987,0
Curyo,2016-09-20T19:16:50Z,10.1,3.8499999999999996,246.939545,0
Curyo,2016-09-20T19:17:00Z,10,4.18,237.775467,0
Curyo,2016-09-20T19:17:10Z,9.6,4.38,230.823064,0
Curyo,2016-09-20T19:17:20Z,9.5,3.4499999999999997,236.656793,0
Curyo,2016-09-20T19:17:30Z,9.3,2.62,237.168351,0
Curyo,2016-09-20T19:17:40Z,9.7,3.2399999999999998,234.342651,0
Curyo,2016-09-20T19:17:50Z,9.5,3.61,237.922136,0
Curyo,2016-09-20T19:18:00Z,9,2.75,242.622297,0
Curyo,2016-09-20T19:18:10Z,8.1,1.8,246.964139,0
Curyo,2016-09-20T19:18:20Z,7.5,2.33,238.763964,0
Curyo,2016-09-20T19:18:30Z,7.5,2.78,245.264538,0
Curyo,2016-09-20T19:18:40Z,7.5,2.84,245.761942,0
Curyo,2016-09-20T19:18:50Z,7.5,2.71,241.714568,0
Curyo,2016-09-20T19:19:00Z,6.8,2.06,238.901158,0
Curyo,2016-09-20T19:19:10Z,6.2,1.96,237.183657,0
Curyo,2016-09-20T19:19:20Z,6,2,237.934909,0
Curyo,2016-09-20T19:19:30Z,5.6,1.69,237.339087,0
Curyo,2016-09-20T19:19:40Z,5.3,1.8,239.751678,0
Curyo,2016-09-20T19:19:50Z,5,1.79,236.966678,0
Curyo,2016-09-20T19:20:00Z,4.8,1.6199999999999999,242.126134,0
Curyo,2016-09-20T19:20:10Z,4.5,1.3599999999999999,238.399864,0
Curyo,2016-09-20T19:20:20Z,4.1,1.21,242.429863,0
Curyo,2016-09-20T19:20:30Z,4,1.5,247.82206300000001,0
Curyo,2016-09-20T19:20:40Z,3.9,1.47,237.934909,0
Curyo,2016-09-20T19:20:50Z,3.8,1.37,236.590181,0
Curyo,2016-09-20T19:21:00Z,3.7,1.52,252.531222,0
Curyo,2016-09-20T19:21:10Z,3.3,1.48,255.582335,0
Curyo,2016-09-20T19:21:20Z,3.2,1.5999999999999999,256.01835,0
Curyo,2016-09-20T19:21:30Z,3,1.37,257.841634,0
Curyo,2016-09-20T19:21:40Z,3.1,1.22,258.46987,0
Curyo,2016-09-20T19:21:50Z,2.8,1.1199999999999999,261.519372,0
Curyo,2016-09-20T19:22:00Z,2.4,1.2,281.420074,0
Curyo,2016-09-20T19:22:10Z,2.4,1.17,272.924158,0
Curyo,2016-09-20T19:22:20Z,2.4,1.1099999999999999,275.285939,0
Curyo,2016-09-20T19:22:30Z,2.1,0.48,273.142496,0
Curyo,2016-09-20T19:22:40Z,2.1,0,273.142496,0
Curyo,2016-09-20T19:22:50Z,2.6,0.26,273.142496,0
Curyo,2016-09-20T19:23:00Z,2.3,0.96,273.142496,0
Curyo,2016-09-20T19:23:10Z,1.4,0.86,281.929322,0
Curyo,2016-09-20T19:23:20Z,1.5,0.61,279.019322,0
Curyo,2016-09-20T19:23:30Z,1.6,0.21,279.019322,0
Curyo,2016-09-20T19:23:40Z,1.7,0.85,279.240962,0
Curyo,2016-09-20T19:23:50Z,1,0.9299999999999999,279.351677,0
Curyo,2017-09-20T19:00:00Z,1,1.18,276.026829,0
Curyo,2017-09-20T19:00:10Z,1.2,0.6799999999999999,270.449369,0
Curyo,2017-09-20T19:00:20Z,0.1,0.26999999999999996,270.449369,0
Curyo,2017-09-20T19:00:30Z,-0.7,0.15,270.674037,0
Curyo,2017-09-20T19:00:40Z,-0.3,0.38999999999999996,270.561705,0
Curyo,2017-09-20T19:00:50Z,0.3,0.5599999999999999,270.561705,0
Curyo,2017-09-20T19:01:00Z,-0.5,0.09,270.561705,0
Curyo,2017-09-20T19:01:10Z,-1.1,0.9099999999999999,270.561705,0
Curyo,2017-09-20T19:01:20Z,-1.1,0.8099999999999999,270.674037,0
Curyo,2017-09-20T19:01:30Z,-0.7,0.62,270.674037,0
Curyo,2017-09-20T19:01:40Z,-0.1,0.43,270.561705,0
Curyo,2017-09-20T19:01:50Z,0,0.71,270.561705,0
Curyo,2017-09-20T19:02:00Z,-0.5,0.5299999999999999,270.561705,0
Curyo,2017-09-20T19:02:10Z,-1,0.19,270.561705,0
Curyo,2017-09-20T19:02:20Z,-1.3,0.03,270.674037,0
Curyo,2017-09-20T19:02:30Z,-1.1,0.03,270.561705,0
Curyo,2017-09-20T19:02:40Z,-1.8,0.25,313.962564,0
Curyo,2017-09-20T19:02:50Z,-2.3,0.26,3.716748,0
Curyo,2017-09-20T19:03:00Z,-1.8,0.5299999999999999,3.267276,0
Curyo,2017-09-20T19:03:10Z,-1.7,0.6299999999999999,26.668194,0
Curyo,2017-09-20T19:03:20Z,-0.5,0.48,29.842727,0
Curyo,2017-09-20T19:03:30Z,-1.3,0.6499999999999999,36.847367,0
Curyo,2017-09-20T19:03:40Z,-1.4,0.22999999999999998,36.93741,0
Curyo,2017-09-20T19:03:50Z,-1.1,0.009999999999999998,36.93741,0
Curyo,2017-09-20T19:04:00Z,-1.9,0.13,36.93741,0
Curyo,2017-09-20T19:04:10Z,-1.8,0.38,36.93741,0
Curyo,2017-09-20T19:04:20Z,-1.1,0.41,36.93741,0
Curyo,2017-09-20T19:04:30Z,-1.4,0.49,36.93741,0
Curyo,2017-09-20T19:04:40Z,-1.3,0.51,36.847367,0
Curyo,2017-09-20T19:04:50Z,-1.6,0.3,36.93741,0
Curyo,2017-09-20T19:05:00Z,-1.2,0.27999999999999997,36.93741,0
Curyo,2017-09-20T19:05:10Z,-0.8,0.47,36.599317,0
Curyo,2017-09-20T19:05:20Z,-1.6,0.5599999999999999,15.790207,0
Curyo,2017-09-20T19:05:30Z,-1.3,0.51,13.188896,0
Curyo,2017-09-20T19:05:40Z,-0.9,0.44,14.090811,0
Curyo,2017-09-20T19:05:50Z,-0.8,0.26,14.445687,0
Curyo,2017-09-20T19:06:00Z,-1,0.5599999999999999,10.911128,0
Curyo,2017-09-20T19:06:10Z,-1.6,0.62,10.647328,0
Curyo,2017-09-20T19:06:20Z,-1.9,0.58,4.735583,0
Curyo,2017-09-20T19:06:30Z,-1.9,0.38999999999999996,2.704876,0
